"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Existing user tries to sign-in via phone number on 'Home' screen using OTP code","88405","Existing user tries to sign-in via phone number on 'Home' screen using OTP code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:04:56 GMT 2025","passed","Fri Mar 28 06:06:24 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToSignInViaPhoneNumberOnHomeScreenUsingOTPCode"
"Existing user tries to sign-in via email address on 'Onboarding' screen using OTP code","69531","Existing user tries to sign-in via email address on 'Onboarding' screen using OTP code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:56:14 GMT 2025","passed","Fri Mar 28 05:57:24 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToSignInViaEmailAddressOnOnboardingScreenUsingOTPCode"
"User can see Circle K stations in searched area on map","98526","User can see Circle K stations in searched area on map","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:58:09 GMT 2025","passed","Fri Mar 28 05:59:47 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeCircleKStationsInSearchedAreaOnMap"
"Existing user tries to sign-in via phone number on 'Home' screen","83501","Existing user tries to sign-in via phone number on 'Home' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:16:53 GMT 2025","passed","Fri Mar 28 06:18:16 GMT 2025","testcases.SignInTests","GMAP NA Tests | Sign In","testcases.SignInTests","existingUserTriesToSignInViaPhoneNumberOnHomeScreen"
"Mocked user can unlink 'Easy Pay' card unsuccessfully with 'Inner Circle' account","121501","Mocked user can unlink 'Easy Pay' card unsuccessfully with 'Inner Circle' account","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:50:30 GMT 2025","passed","Fri Mar 28 05:52:31 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","mockedUserCanUnLinkEasyPayCardUnSuccessFully"
"User attempts to add an valid code for non IC store","91336","User attempts to add an valid code for non IC store","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:10:17 GMT 2025","broken","Fri Mar 28 06:11:48 GMT 2025","testcases.PartnershipCodesTests","GMAP NA Tests | Partnership Codes","testcases.PartnershipCodesTests","userAttemptsToAddAnValidCodeForNonICStation"
"User tries to change email on profile screen with valid inputs","130197","User tries to change email on profile screen with valid inputs","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:59:02 GMT 2025","broken","Fri Mar 28 06:01:12 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangeEmailOnProfileScreenWithValidInputs"
"Existing user tries to enter invalid OTP code from 'Onboarding' screen","47741","Existing user tries to enter invalid OTP code from 'Onboarding' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:01:13 GMT 2025","passed","Fri Mar 28 06:02:01 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToEnterInvalidOtpCodeFromOnboardingScreen"
"User tries to change name on profile screen with valid inputs","154956","User tries to change name on profile screen with valid inputs","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:56:09 GMT 2025","passed","Fri Mar 28 05:58:44 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangeNameOnProfileScreenWithValidInputs"
"New user tries to sign-up via phone number on 'Account' screen","127751","New user tries to sign-up via phone number on 'Account' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:28:11 GMT 2025","passed","Fri Mar 28 06:30:18 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaPhoneAccountSection"
"User attempts to add an already used code","33755","User attempts to add an already used code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:07:12 GMT 2025","broken","Fri Mar 28 06:07:46 GMT 2025","testcases.PartnershipCodesTests","GMAP NA Tests | Partnership Codes","testcases.PartnershipCodesTests","userAttemptsToAddAnAlreadyUsedCode"
"User can see Circle K stations in searched area on list","28226","User can see Circle K stations in searched area on list","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:00:01 GMT 2025","passed","Fri Mar 28 06:00:29 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeCircleKStationsInSearchedAreaOnList"
"New user tries to sign-up via email address on 'Account' screen","126421","New user tries to sign-up via email address on 'Account' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:24:55 GMT 2025","passed","Fri Mar 28 06:27:02 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaEmailAddressOnAccountScreen"
"User can see 'Inner Circle' section when sets IC station","46908","User can see 'Inner Circle' section when sets IC station","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:39:20 GMT 2025","passed","Fri Mar 28 05:40:07 GMT 2025","testcases.InnerCircleTests","GMAP NA Tests | Inner Circle","testcases.InnerCircleTests","userCanSeeInnerCircleSectionWhenSetsICStation"
"New user sees the fuel preference banner in home screen","167102","New user sees the fuel preference banner in home screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:42:26 GMT 2025","passed","Fri Mar 28 05:45:13 GMT 2025","testcases.HomeTests","GMAP NA Tests | Home","testcases.HomeTests","newUserSeesFuelBannerInHomeScreen"
"We need to encourage customers to grow with us and move from Level 1 to Level 2","236701","Test to ensure that the user sees a massage to inform him/her when reaching Premium Tier","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:01:01 GMT 2025","broken","Fri Mar 28 06:04:58 GMT 2025","testcases.OnboardingRewardsTest","GMAP NA Tests | Onboarding Rewards","testcases.OnboardingRewardsTest","userVerifyCelebrationMessageWhenReachingNewInnerCircleTier"
"New user tries to sign-up via phone number on 'Home' screen","123559","New user tries to sign-up via phone number on 'Home' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:22:22 GMT 2025","broken","Fri Mar 28 06:24:25 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaPhoneNumberOnHomeScreen"
"Existing user tries to resend OTP code from 'Onboarding' screen","76282","Existing user tries to resend OTP code from 'Onboarding' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:59:25 GMT 2025","passed","Fri Mar 28 06:00:42 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToResendOTPCodeFromOnboardingScreen"
"","0","Base Before Test Method","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:52:30 GMT 2025","broken","Fri Mar 28 05:52:30 GMT 2025","testcases.HomeTests","GMAP NA Tests | Home","testcases.HomeTests","baseBeforeMethod"
"User tries to change home store using current location","70592","Change Home Store from the home page - Using Current Location","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:03:07 GMT 2025","passed","Fri Mar 28 06:04:17 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userTriesToChangeStoreUsingCurrentLocation"
"Background task that logs the user into the GMAP NA application","82448","BACKGROUND: Log in as existing user | [Inner Circle]","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:37:44 GMT 2025","passed","Fri Mar 28 05:39:06 GMT 2025","testcases.InnerCircleTests","GMAP NA Tests | Inner Circle","testcases.InnerCircleTests","logInAsExistingUserUsingPhoneNumber"
"User tries to sign up by clicking on Easy Pay - Alternate Sign up flow","158979","User tries to sign up by clicking on Easy Pay - Alternate Sign up flow","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:53:04 GMT 2025","passed","Fri Mar 28 05:55:43 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","userTriesToSignUpByClickingOnEasyPay"
"Existing user tries to sign-in via phone number on 'Onboarding' screen using OTP code","69627","Existing user tries to sign-in via phone number on 'Onboarding' screen using OTP code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:57:53 GMT 2025","passed","Fri Mar 28 05:59:02 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToSignInViaPhoneNumberOnOnboardingScreenUsingOTPCode"
"Existing user tries to sign-in via phone number","69482","Existing user tries to sign-in via phone number","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:13:28 GMT 2025","passed","Fri Mar 28 06:14:38 GMT 2025","testcases.SignInTests","GMAP NA Tests | Sign In","testcases.SignInTests","existingUserTriesToSignInViaPhoneNumber"
"Existing user tries to sign-in via email address","79243","Existing user tries to sign-in via email address","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:11:46 GMT 2025","passed","Fri Mar 28 06:13:05 GMT 2025","testcases.SignInTests","GMAP NA Tests | Sign In","testcases.SignInTests","existingUserTriesToSignInViaEmailAddress"
"Onboarding Rewards for New IC Member","167810","Onboarding Rewards for New IC Member","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:44:14 GMT 2025","broken","Fri Mar 28 05:47:02 GMT 2025","testcases.OnboardingRewardsTest","GMAP NA Tests | Onboarding Rewards","testcases.OnboardingRewardsTest","userVerifyOnboardingRewardsForNewICMember"
"User tries to change password on profile screen with valid inputs","174394","User tries to change password on profile screen with valid inputs","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:04:29 GMT 2025","passed","Fri Mar 28 06:07:24 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangePasswordOnProfileScreenWithValidInputs"
"Background task that logs the user into the GMAP NA application","103908","BACKGROUND: Log in as existing user | [Partnership Codes]","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:04:40 GMT 2025","passed","Fri Mar 28 06:06:24 GMT 2025","testcases.PartnershipCodesTests","GMAP NA Tests | Partnership Codes","testcases.PartnershipCodesTests","logInAsExistingUserUsingPhoneNumber"
"Background task that logs the user into the GMAP NA application","137753","BACKGROUND: Log in as existing user | [Easy Pay]","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:37:51 GMT 2025","passed","Fri Mar 28 05:40:09 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","logInAsExistingUserUsingPhoneNumber"
"User can see an appropriate message if there is no Circle K station in searched area on list","23936","User can see an appropriate message if there is no Circle K station in searched area on list","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:01:53 GMT 2025","passed","Fri Mar 28 06:02:17 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeAnAppropriateMessageIfThereIsNoCircleKStationInSearchedAreaOnList"
"Fuel Prices Line verification in Home Page Header for Logged out user","219915","Fuel Prices Line verification in Home Page Header for Logged Out user","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:46:36 GMT 2025","passed","Fri Mar 28 05:50:16 GMT 2025","testcases.HomeTests","GMAP NA Tests | Home","testcases.HomeTests","fuelPriceVerificationForLoggedOutUser"
"User tries to attempt actions on the Help Section from a US location","89204","User tries to attempt actions on the Help Section from a US location","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:44:30 GMT 2025","passed","Fri Mar 28 05:46:00 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToAttemptOptionsFromHelpSectionUSLocation"
"New user tries to sign-up via phone number","106333","New user tries to sign-up via phone number","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:17:46 GMT 2025","passed","Fri Mar 28 06:19:33 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaPhoneNumber"
"Existing user tries to sign-in via email address on 'Home' screen using OTP code","81054","Existing user tries to sign-in via email address on 'Home' screen using OTP code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:03:07 GMT 2025","passed","Fri Mar 28 06:04:28 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToSignInViaEmailAddressOnHomeScreenUsingOTPCode"
"Mocked user can link 'Easy Pay' card with 'Inner Circle' account","107313","Mocked user can link 'Easy Pay' card with 'Inner Circle' account","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:40:33 GMT 2025","passed","Fri Mar 28 05:42:20 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","mockedUserCanLinkEasyPayCardWithInnerCircleAccount"
"User tries to change password on profile screen with invalid inputs","34184","User tries to change password on profile screen with invalid inputs","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:48:15 GMT 2025","passed","Fri Mar 28 05:48:49 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangePasswordOnProfileScreenWithInValidInputs"
"Onboarding Rewards for New IC Member","196492","Redirection from Home to IC Offer description","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:52:03 GMT 2025","passed","Fri Mar 28 05:55:19 GMT 2025","testcases.OnboardingRewardsTest","GMAP NA Tests | Onboarding Rewards","testcases.OnboardingRewardsTest","userVerifyRedirectionFromHomeToICOfferDescription"
"User can see details of a particular station","93282","User can see details of a particular station","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:55:08 GMT 2025","passed","Fri Mar 28 05:56:41 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeDetailsOfAParticularStation"
"User attempts to add an invalid code","140115","User cannot submit new code after submitting invalid codes 3 times","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:17:16 GMT 2025","passed","Fri Mar 28 06:19:36 GMT 2025","testcases.PartnershipCodesTests","GMAP NA Tests | Partnership Codes","testcases.PartnershipCodesTests","userCannotSubmitNewCodeAfterSubmittingInvalidCodes3Times"
"User tries to attempt actions on the Help Section from outside US","98569","User tries to attempt actions on the Help Section from outside US","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:46:23 GMT 2025","passed","Fri Mar 28 05:48:02 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToAttemptOptionsFromHelpSectionOutsideUSLocation"
"User attempts to add an valid code and gets network error","85069","User attempts to add an valid code and gets network error","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:08:38 GMT 2025","broken","Fri Mar 28 06:10:03 GMT 2025","testcases.PartnershipCodesTests","GMAP NA Tests | Partnership Codes","testcases.PartnershipCodesTests","userAttemptsToAddAnValidCodeAndGetsNetworkError"
"User can get directions to a Circle K station","61226","User can get directions to a Circle K station","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:56:54 GMT 2025","passed","Fri Mar 28 05:57:56 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanGetDirectionsToACircleKStation"
"New user tries to sign-up via email address","102034","New user tries to sign-up via email address","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:15:32 GMT 2025","passed","Fri Mar 28 06:17:14 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaEmailAddress"
"User can see an appropriate message if there is no Circle K station in searched area on map","22880","User can see an appropriate message if there is no Circle K station in searched area on map","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:02:30 GMT 2025","passed","Fri Mar 28 06:02:53 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeAnAppropriateMessageIfThereIsNoCircleKStationInSearchedAreaOnMap"
"Onboarding Rewards for New IC Member","261902","Onboarding Rewards - 90 days after sign-up","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:55:58 GMT 2025","broken","Fri Mar 28 06:00:20 GMT 2025","testcases.OnboardingRewardsTest","GMAP NA Tests | Onboarding Rewards","testcases.OnboardingRewardsTest","userVerifyOnboardingRewards90DaysAfterSignUp"
"Onboarding Rewards for New IC Member","175447","Onboarding Rewards for New IC Member - Persistence","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:47:42 GMT 2025","passed","Fri Mar 28 05:50:37 GMT 2025","testcases.OnboardingRewardsTest","GMAP NA Tests | Onboarding Rewards","testcases.OnboardingRewardsTest","userVerifyOnboardingRewardsForNewICMemberPersistence"
"As a user, I click on the CTA use to see the coupon barcode and click confirm","272895","Redeeming a coupon - happy Path","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:11:03 GMT 2025","broken","Fri Mar 28 06:15:36 GMT 2025","testcases.OnboardingRewardsTest","GMAP NA Tests | Onboarding Rewards","testcases.OnboardingRewardsTest","userRedeemingACoupon"
"Mocked user can unlink 'Easy Pay' card successfully with 'Inner Circle' account","133512","Mocked user can unlink 'Easy Pay' card successfully with 'Inner Circle' account","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:47:53 GMT 2025","passed","Fri Mar 28 05:50:07 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","mockedUserCanUnLinkEasyPayCardSuccessFully"
"User tries to change name on profile screen with invalid inputs","31704","User tries to change name on profile screen with invalid inputs","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:40:03 GMT 2025","passed","Fri Mar 28 05:40:35 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangeNameOnProfileScreenWithInvalidInputs"
"Existing user tries to sign-in via email address on 'Home' screen","88397","Existing user tries to sign-in via email address on 'Home' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:15:01 GMT 2025","passed","Fri Mar 28 06:16:29 GMT 2025","testcases.SignInTests","GMAP NA Tests | Sign In","testcases.SignInTests","existingUserTriesToSignInViaEmailAddressOnHomeScreen"
"New user tries to sign-up via email address on 'Home' screen","111814","New user tries to sign-up via email address on 'Home' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:20:00 GMT 2025","passed","Fri Mar 28 06:21:52 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaEmailAddressOnHomeScreen"
"User tries to provide feedback","203449","User tries to provide feedback","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:49:18 GMT 2025","passed","Fri Mar 28 05:52:41 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToProvideFeedback"
"Mocked user can link 'Easy Pay' card with email linked to card","110785","Mocked user can link 'Easy Pay' card with email linked to card","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:42:49 GMT 2025","passed","Fri Mar 28 05:44:40 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","mockedUserCanLinkEasyPayCardWithEmailLinkedToCard"
"User can't link 'Easy Pay' card with email linked to card","59794","User can't link 'Easy Pay' card with email linked to card","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:46:29 GMT 2025","passed","Fri Mar 28 05:47:29 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","userCantLinkEasyPayCardWithEmailLinkedToCard"
"User who hasn't verified his age has a banner displayed to do so","160670","User who hasn't verified his age has a banner displayed to do so","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:53:05 GMT 2025","passed","Fri Mar 28 05:55:45 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userWhoHasntVerifiedHisAgeHasABannerDisplayedToDoSo"
"Existing user tries to sign-in via phone number on 'Account' screen using OTP code","90324","Existing user tries to sign-in via phone number on 'Home' screen using OTP code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:08:44 GMT 2025","passed","Fri Mar 28 06:10:14 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToSignInViaPhoneNumberOnAccountScreenUsingOtpCode"
"Existing user tries to sign-in via email address on 'Account' screen","91706","Existing user tries to sign-in via email address on 'Account' screen","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:18:50 GMT 2025","passed","Fri Mar 28 06:20:22 GMT 2025","testcases.SignInTests","GMAP NA Tests | Sign In","testcases.SignInTests","existingUserTriesToSignInViaEmailAddressOnAccountScreen"
"User attempts to add an valid code","24864","User attempts to add an valid code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:07:59 GMT 2025","broken","Fri Mar 28 06:08:24 GMT 2025","testcases.PartnershipCodesTests","GMAP NA Tests | Partnership Codes","testcases.PartnershipCodesTests","userAttemptsToAddAnValidCode"
"Existing user tries to sign-in via email address on 'Account' screen using OTP code","88811","Existing user tries to sign-in via email address on 'Account' screen using OTP code","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:06:45 GMT 2025","passed","Fri Mar 28 06:08:14 GMT 2025","testcases.OTPTests","GMAP NA Tests | OTP","testcases.OTPTests","existingUserTriesToSignInViaEmailAddressOnAccountScreenUsingOTPCode"
"User tries to delete account and cancels deletion","35228","User tries to delete account and cancels deletion","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:43:42 GMT 2025","passed","Fri Mar 28 05:44:17 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToDeleteAccountAndCancels"
"User can see Circle K stations in searched area on map with filters applied","56965","User can see Circle K stations in searched area on map with filters applied","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 06:00:43 GMT 2025","broken","Fri Mar 28 06:01:39 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeCircleKStationsInSearchedAreaOnMapWithFiltersApplied"
"User can't link 'Easy Pay' card with email not linked to card","71263","User can't link 'Easy Pay' card with email not linked to card","GMAP NA Mobile Test Automation - [IOS PARALLEL XML SUITE]","Fri Mar 28 05:44:54 GMT 2025","passed","Fri Mar 28 05:46:06 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","userCantLinkEasyPayCardWithEmailNotLinkedToCard"
