"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"EXTRA Tier 1 CWS plan consumption with CURRENT flow - SE","316003","EXTRA Tier 1 CWS plan consumption with current flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:54:39 GMT 2025","passed","Fri Mar 28 10:59:55 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","CWSConsumptionFlowTier1SE"
"User tries to refuel using One-Touch flow with purchase limit greater than the default BU setting","307860","User tries to refuel using One-Touch flow with purchase limit greater than the default BU setting","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:10:20 GMT 2025","passed","Fri Mar 28 11:15:28 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingOneTouchFlowWithGreaterPurchaseLimit"
"Forecourt terms for Car Wash after user buys CWS plan","380674","Forecourt terms for Car Wash after user buys CWS plan","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:55:53 GMT 2025","passed","Fri Mar 28 12:02:14 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","forecourtTermsAfterCWSPlanBuy"
"User checks threshold values for the amount while purchasing a Gift Card from CTA","153037","User checks threshold values for the amount while purchasing a Gift Card from CTA","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:58:51 GMT 2025","passed","Fri Mar 28 12:01:24 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToPurchaseGiftCardAndValidatesErrorForMinAndMaxValue"
"User tries to cancel CWS up-sell consumption","162927","User tries to cancel CWS up-sell consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:06:34 GMT 2025","passed","Fri Mar 28 11:09:17 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSUpSellConsumption"
"EXTRA Tier 3 CWS plan consumption with CURRENT flow - SE","341700","EXTRA Tier 3 CWS plan consumption with current flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:16:46 GMT 2025","passed","Fri Mar 28 11:22:28 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","CWSConsumptionFlowTier3SE"
"Validates that users can successfully remove an existing partner agreement code from their account.","214543","Successfully remove a partner agreement code","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:03:39 GMT 2025","passed","Fri Mar 28 12:07:13 GMT 2025","testcases.PartnerAgreementTests","GMAP Tests | Partner Agreement","testcases.PartnerAgreementTests","RemovingPartnerAgreementCode"
"Validate that the user sees and acknowledges the NPS screen after a car wash transaction","223120","[Car Wash] New NPS screen behavior - Score of 8","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:35:20 GMT 2025","passed","Fri Mar 28 11:39:03 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userAcknowledgesNetPromotionScoreScreen"
"EXTRA Tier 2 One-Touch fuel purchase flow - SE","425553","EXTRA Tier 2 One-Touch fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:00:59 GMT 2025","passed","Fri Mar 28 11:08:04 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","oneTouchFuelPurchaseFlowTier2SE"
"User tries to search for stations using exact address or city and state","122440","User tries to search for stations","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:24:11 GMT 2025","passed","Fri Mar 28 11:26:13 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingExactAddressOrCityAndState"
"User tries to view the Store card details","112170","Searching for Stores- List View","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:37:31 GMT 2025","passed","Fri Mar 28 11:39:23 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","verifyStoreCardInListView"
"User tries to purchase mini Gift Card with generate a link flow","122868","User tries to purchase mini Gift Card","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:01:52 GMT 2025","passed","Fri Mar 28 12:03:55 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToPurchaseMiniGiftCard"
"User tries to add license plate in ""Pay By Plate""","93771","User tries to add car in ""Pay By Plate""","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:15:48 GMT 2025","passed","Fri Mar 28 11:17:21 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToAddLicensePlateInPBP"
"Background task that logs the user into the GMAP application","129182","BACKGROUND: Log in as existing user | [Fuelling]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:33:38 GMT 2025","passed","Fri Mar 28 11:35:47 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","logInAsExistingUserUsingPhoneNumber"
"Background task that logs the user into the GMAP application","119641","BACKGROUND: Log in as existing user | [Single Fuelling]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:01:58 GMT 2025","passed","Fri Mar 28 12:03:57 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 3 Single fuel purchase flow -NO","349603","EXTRA Tier 3 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:56:03 GMT 2025","passed","Fri Mar 28 11:01:53 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","singleFuelPurchaseFlowTier3NO"
"User tries to single fuel using 3Ds credit card, when not enrolled To PBP and no payment method is added","220645","User tries to single fuel using 3Ds credit card, when not enrolled To PBP and no payment method is added","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:08:24 GMT 2025","broken","Fri Mar 28 12:12:05 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","userTriesToSingleFuelWith3DSCreditCard"
"EXTRA Tier 1 Frictionless fuel purchase flow - NO","331736","EXTRA Tier 1 Frictionless fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:11:43 GMT 2025","passed","Fri Mar 28 11:17:14 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","frictionlessFuelPurchaseFlowTier1NO"
"User tries to display Gift Card details","46661","User tries to display Gift Card details","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:51:37 GMT 2025","passed","Fri Mar 28 11:52:24 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToDisplayGiftCardDetails"
"User tries to use wash bay occupied by another user while using CWS consumption","209412","User tries to use wash bay occupied by another user while using CWS consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:59:59 GMT 2025","passed","Fri Mar 28 11:03:28 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseWashBayOccupiedByAnotherUserWhileUsingCwsConsumption"
"User tries to add invalid Credit Card to wallet","55708","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:40:04 GMT 2025","passed","Fri Mar 28 11:40:59 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"Adding car to Pay By Plate - user tries to add an existing plate","77438","Adding car to Pay By Plate - user tries to add an existing plate","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:20:59 GMT 2025","passed","Fri Mar 28 11:22:16 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToAddAnExistingPlateInPBP"
"User tries to purchase Gift Card - delivery method by email","164636","User tries to purchase Gift Card - delivery method by email","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:06:15 GMT 2025","passed","Fri Mar 28 12:09:00 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToPurchaseGiftCardDeliveryMethodByEmail"
"User tries to use single wash consumption when Car Wash Subscription is available","191287","User tries to use single wash consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:43:32 GMT 2025","broken","Fri Mar 28 11:46:43 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToUseSingleWashConsumption"
"EXTRA Tier 2 manual fuel purchase flow -SE","226483","EXTRA Tier 2 Manual fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:53:20 GMT 2025","broken","Fri Mar 28 11:57:07 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","manualFuelPurchaseFlowTier2SE"
"Background task that logs the user into the GMAP application","113550","BACKGROUND: Log in as existing user | [Car Wash Subscription]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:35:03 GMT 2025","passed","Fri Mar 28 10:36:56 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","logInAsExistingUserUsingPhoneNumber"
"User tries to refuel using single fuel using automatic renewal Gift Card with native currency","170571","User tries to refuel using single fuel using automatic renewal Gift Card with native currency","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:43:26 GMT 2025","broken","Fri Mar 28 11:46:17 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingSingleFuelWithGiftCardNativeCurrency"
"EXTRA Tier 1 Single fuel purchase flow -SE","342742","EXTRA Tier 1 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:35:19 GMT 2025","passed","Fri Mar 28 10:41:02 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","singleFuelPurchaseFlowTier1SE"
"EXTRA Tier 2 One-Touch fuel purchase flow - NO","404700","EXTRA Tier 2 One-Touch fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:54:52 GMT 2025","passed","Fri Mar 28 11:01:37 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","oneTouchFuelPurchaseFlowTier2NO"
"User tries to refuel using single fuel using Gift Card with native currency - not enough balance","206329","User tries to refuel using single fuel using Gift Card with native currency - not enough balance","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:49:44 GMT 2025","broken","Fri Mar 28 11:53:10 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingSingleFuelWithNotEnoughBalanceGiftCardNativeCurrency"
"User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","199041","User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:48:49 GMT 2025","passed","Fri Mar 28 10:52:08 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","cwsRunningStatusWhenAtNativeStoreWithMobilePaymentsCarWashAndCWSAvailable"
"EXTRA Tier 2 Frictionless fuel purchase flow - NO","362245","EXTRA Tier 2 Frictionless fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:47:51 GMT 2025","passed","Fri Mar 28 10:53:54 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","frictionlessFuelPurchaseFlowTier2NO"
"User tries to Get Directions to a Circle K Location","52092","Get Directions to a Circle K Location","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:39:41 GMT 2025","passed","Fri Mar 28 11:40:33 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","verifyGetDirectionToACircleKLocation"
"EXTRA Tier 1. Single wash purchase flow - SE","322416","EXTRA Tier 1. Single wash purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:42:17 GMT 2025","passed","Fri Mar 28 10:47:40 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","singleWashPurchaseFlowTier1SE"
"User verify store details screen to show the store information","130068","User verify store details screen to show the store information","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:35:06 GMT 2025","passed","Fri Mar 28 11:37:16 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userVerifyTheDetailsDisplayedOnStoreLocatorScreen"
"User tries to buy CWS when not in store offering CWS in the BU area","264679","User tries to buy CWS when not in store offering CWS","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:46:52 GMT 2025","broken","Fri Mar 28 11:51:17 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToBuyCWSWhenNotInStoreOfferingCWS"
"EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","358599","EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:20:50 GMT 2025","passed","Fri Mar 28 11:26:49 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","changingEveryDaySavingsDiscountFromTier1ToTier2SE"
"Validate that the user sees the NPS screen and test the behaviour for score 6 or less after a car wash transaction","233818","[Car Wash] New NPS screen behavior - Score of 6 or less","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:39:19 GMT 2025","passed","Fri Mar 28 11:43:13 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","newNpsScreenBehaviourForScore6OrLess"
"EXTRA Tier 2 CWS purchase flow - user not located at any store with CWS - NO","305459","EXTRA Tier 2 CWS purchase flow - user not located at any store with CWS - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:41:44 GMT 2025","passed","Fri Mar 28 10:46:49 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSPurchaseFlowUserNotLocatedAtAnyStoreTier2NO"
"EXTRA Tier 3 CWS purchase flow - user located at store with CWS - NO","311103"," Extra Tier 3 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:02:26 GMT 2025","passed","Fri Mar 28 11:07:37 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier3NO"
"Make sure keyboard closes when inputting recipient phone number in the Gift Card feature.","93295","User verify is done button hides keyboard while typing recipient number","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:04:13 GMT 2025","passed","Fri Mar 28 12:05:46 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","verifyDoneButtonClosesKeyboardForRecipientPhoneNumber"
"EXTRA Tier 2 CWS plan consumption with CURRENT flow - NO","348185","EXTRA Tier 2 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:15:19 GMT 2025","passed","Fri Mar 28 11:21:07 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSConsumptionFlowTier2NO"
"New user tries to Sign-Up via mobile phone number through sign up button on home page","312192","New user tries to Sign-Up via mobile phone number on home page","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:35:01 GMT 2025","passed","Fri Mar 28 11:40:14 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","newUserSignUpViaMobilePhoneNumberOnHomePage"
"EXTRA Tier 3 One-Touch fuel purchase flow - NO","426004","EXTRA Tier 3 One-Touch fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:42:05 GMT 2025","passed","Fri Mar 28 10:49:11 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","oneTouchFuelPurchaseFlowTier3NO"
"User skips marketing consents during registration","148151","User skips marketing consents during registration","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:01:23 GMT 2025","passed","Fri Mar 28 12:03:51 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userSkipsMarketingConsentsDuringRegistration"
"User tries to access CWS flow at non-PbP pilot area when not at store - Native BU","124183","User tries to access CWS flow at non-PbP pilot area when not at store - Native BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:43:00 GMT 2025","passed","Fri Mar 28 10:45:04 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowNonPbpAtNativeBU"
"Master card member user is able to see master card section in account tab","172138","User is able to see master card section in account tab","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 12:05:39 GMT 2025","passed","Fri Mar 28 12:08:31 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userGetsMasterCardOption"
"User tries to refuel using frictionless flow","236329","User tries to refuel using frictionless flow","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:42:36 GMT 2025","passed","Fri Mar 28 10:46:32 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingFrictionlessFlow"
"User tries to top up gift card successfully","279965","User tries to top up gift card successfully","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 11:57:49 GMT 2025","passed","Fri Mar 28 12:02:29 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Gift Card Fuelling","testcases.GiftCardFuellingTests","userTriesToTopUpGiftCardSuccessfully"
"EXTRA Tier 1. Single wash purchase flow- NO","321686","EXTRA Tier 1 Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Fri Mar 28 10:42:01 GMT 2025","passed","Fri Mar 28 10:47:22 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleWashPurchaseFlowTier1NO"
