"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"User tries to refuel using manual flow","408656","User tries to refuel using manual flow","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:22:20 GMT 2025","passed","Thu Mar 27 18:29:08 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingManualFlow"
"Validate that the user sees and acknowledges the NPS screen after a car wash transaction","272089","[Car Wash] New NPS screen behavior - Score of 8","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:04:35 GMT 2025","passed","Thu Mar 27 19:09:07 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userAcknowledgesNetPromotionScoreScreen"
"EXTRA Tier 2 Changing 'Everyday savings' discount from Tier1 to Tier2 - NO","473204","EXTRA Tier 2 Changing 'Everyday savings' discount from Tier2 to Tier3 - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:24:24 GMT 2025","failed","Thu Mar 27 19:32:18 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","changingEveryDaySavingsDiscountFromTier2ToTier3NO"
"User tries to add new 3DS Credit Card to wallet","87040","User tries to add new 3DS Credit Card to wallet","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:12:55 GMT 2025","broken","Thu Mar 27 19:14:22 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddNew3DSCreditCardToWallet"
"User tries to change account password via Profile settings","229554","User tries to change account password","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:23:07 GMT 2025","passed","Thu Mar 27 19:26:57 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeAccountPassword"
"EXTRA Tier 3 CWS purchase flow - user located at store with CWS - NO","416098"," Extra Tier 3 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:52:45 GMT 2025","failed","Thu Mar 27 18:59:41 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier3NO"
"User tries to add license plate in ""Pay By Plate""","121208","User tries to add car in ""Pay By Plate""","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:41:28 GMT 2025","passed","Thu Mar 27 18:43:29 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToAddLicensePlateInPBP"
"User tries to buy CWS while in store offering CWS in the BU area","333470","User tries to buy CWS while in store offering CWS","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:13:57 GMT 2025","passed","Thu Mar 27 19:19:31 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToBuyCWSWhileInStoreOfferingCWS"
"EXTRA Tier 1 Single fuel purchase flow -SE","257067","EXTRA Tier 1 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:26:14 GMT 2025","broken","Thu Mar 27 18:30:31 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","singleFuelPurchaseFlowTier1SE"
"Background task that logs the user into the GMAP application","117205","BACKGROUND: Log in as existing user | [Car Wash Subscription]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:19:57 GMT 2025","passed","Thu Mar 27 18:21:55 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","logInAsExistingUserUsingPhoneNumber"
"Background task that logs the user into the GMAP application","109393","BACKGROUND: Log in as existing user | [Car Wash]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:02:22 GMT 2025","passed","Thu Mar 27 19:04:11 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","270510","EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:51:52 GMT 2025","broken","Thu Mar 27 18:56:23 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","changingEveryDaySavingsDiscountFromTier1ToTier2SE"
"Background task that logs the user into the GMAP application","113226","BACKGROUND: Log in as existing user | [Account]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:56:47 GMT 2025","passed","Thu Mar 27 18:58:40 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","logInAsExistingUserUsingPhoneNumber"
"User tries to refuel using frictionless flow with purchase limit greater than the default BU setting","362900","User tries to refuel using frictionless flow with purchase limit greater than the default BU setting","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:35:01 GMT 2025","broken","Thu Mar 27 18:41:04 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingFrictionlessFlowWithGreaterPurchaseLimit"
"EXTRA Tier 2 Single fuel purchase flow -SE","369105","EXTRA Tier 2 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:45:45 GMT 2025","broken","Thu Mar 27 18:51:54 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","singleFuelPurchaseFlowTier2SE"
"Validate that the user sees the NPS screen and test the behaviour for score 6 or less after a car wash transaction","310142","[Car Wash] New NPS screen behavior - Score of 6 or less","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:09:33 GMT 2025","passed","Thu Mar 27 19:14:43 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","newNpsScreenBehaviourForScore6OrLess"
"New user tries to Sign-Up via mobile phone number through sign up button on home page","349068","New user tries to Sign-Up via mobile phone number on home page","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:55:13 GMT 2025","passed","Thu Mar 27 19:01:03 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","newUserSignUpViaMobilePhoneNumberOnHomePage"
"User tries to add car to ""Pay By Plate""","300420","User tries to add car to ""Pay by Plate""","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:31:33 GMT 2025","broken","Thu Mar 27 19:36:34 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToAddCarToPBP"
"Background task that logs the user into the GMAP application","115045","BACKGROUND: Log in as existing user | [Single Fuelling]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:14:09 GMT 2025","passed","Thu Mar 27 19:16:04 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fuelling ","testcases.SingleFuellingTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 3. Single wash purchase flow - SE","435305","EXTRA Tier 3. Single wash purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:28:04 GMT 2025","failed","Thu Mar 27 18:35:20 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","singleWashPurchaseFlowTier3SE"
"Forecourt terms for Car Wash after user buys CWS plan","242381","Forecourt terms for Car Wash after user buys CWS plan","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:43:02 GMT 2025","broken","Thu Mar 27 19:47:04 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","forecourtTermsAfterCWSPlanBuy"
"User tries to remove license plate from ""Pay By Plate""","104773","User tries to remove car from ""Pay By Plate""","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:43:58 GMT 2025","passed","Thu Mar 27 18:45:43 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRemoveLicensePlateFromPBP"
"User tries to single fuel using credit card with non-default fueling preferences, when not enrolled To PBP","317990","User tries to single fuel using credit card with non-default fueling preferences, when not enrolled To PBP","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:35:19 GMT 2025","broken","Thu Mar 27 19:40:37 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fuelling ","testcases.SingleFuellingTests","userTriesToSingleFuelWithNonDefaultFuelPreferences"
"User tries to refuel using frictionless flow","303978","User tries to refuel using frictionless flow","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:29:33 GMT 2025","broken","Thu Mar 27 18:34:37 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingFrictionlessFlow"
"User tries to use CWS consumption when np up-sell/down-sell options are available","262385","User tries to use CWS consumption without up-sell/down-sell option","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:02:59 GMT 2025","broken","Thu Mar 27 19:07:21 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseCWSConsumptionWithoutUpSellDownSell"
"User tries to single fuel using credit card with default fueling preferences, when not enrolled To PBP","307690","User tries to single fuel using credit card with default fueling preferences, when not enrolled To PBP","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:29:33 GMT 2025","broken","Thu Mar 27 19:34:41 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fuelling ","testcases.SingleFuellingTests","userTriesToSingleFuelWithDefaultFuelPreferences"
"Non master card member user is not able to see master card section in account tab","43985","User is not able to see master card section in account tab","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:59:04 GMT 2025","passed","Thu Mar 27 18:59:48 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userNotGetMasterCardOption"
"User verify store details screen to show the store information","199478","User verify store details screen to show the store information","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:10:30 GMT 2025","passed","Thu Mar 27 19:13:50 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userVerifyTheDetailsDisplayedOnStoreLocatorScreen"
"User tries to search for stations using exact address or city and state","181057","User tries to search for stations","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:50:29 GMT 2025","passed","Thu Mar 27 18:53:30 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingExactAddressOrCityAndState"
"User tries to search for stations using different criteria. The search history is saved.","195888","User tries to use filtered Search","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:06:51 GMT 2025","passed","Thu Mar 27 19:10:06 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToFilterStations"
"EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - NO","364208","EXTRA Tier 1 Changing 'Everyday savings' discount from Tier1 to Tier2 - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:13:52 GMT 2025","failed","Thu Mar 27 19:19:56 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","changingEveryDaySavingsDiscountFromTier1ToTier2NO"
"User tries to use single wash station offer once user is not at the station","264377","User tries to use single wash station offer once user is not at the station","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:29:43 GMT 2025","passed","Thu Mar 27 19:34:07 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToUseSingleWashStationOffer"
"User tries to add invalid Credit Card to wallet","62913","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:05:33 GMT 2025","broken","Thu Mar 27 19:06:36 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"EXTRA Tier 3 CWS plan consumption with CURRENT flow - NO","352450","EXTRA Tier 3 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:07:10 GMT 2025","broken","Thu Mar 27 19:13:03 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","CWSConsumptionFlowTier3NO"
"EXTRA Tier 1 Single fuel purchase flow -NO","506365","EXTRA Tier 1 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:20:30 GMT 2025","passed","Thu Mar 27 18:28:56 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleFuelPurchaseFlowTier1NO"
"User tries to add new Credit Card to wallet","72069","User tries to add new Credit Card to wallet","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:03:57 GMT 2025","broken","Thu Mar 27 19:05:09 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddNewCreditCardToWallet"
"User tries to change marketing consents","126618","User tries to change marketing consents","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:00:01 GMT 2025","passed","Thu Mar 27 19:02:08 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeMarketingConsents"
"User tries to add invalid Credit Card to wallet","65281","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:08:27 GMT 2025","broken","Thu Mar 27 19:09:32 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"User tries to single fuel using non-3Ds credit card, when not enrolled To PBP and no payment method is added","340176","User tries to single fuel using non-3Ds credit card, when not enrolled To PBP and no payment method is added","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:16:36 GMT 2025","broken","Thu Mar 27 19:22:16 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fuelling ","testcases.SingleFuellingTests","userTriesToSingleFuelWithNon3DSCreditCard"
"EXTRA Tier 2 Single fuel purchase flow -NO","622066","EXTRA Tier 2 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:04:33 GMT 2025","passed","Thu Mar 27 19:14:55 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","singleFuelPurchaseFlowTier2NO"
"User tries to add invalid Credit Card to wallet","63112","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:07:00 GMT 2025","broken","Thu Mar 27 19:08:03 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"User tries to access CWS flow at non-PbP pilot area when not at store - Native BU","228174","User tries to access CWS flow at non-PbP pilot area when not at store - Native BU","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:31:53 GMT 2025","passed","Thu Mar 27 18:35:41 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowNonPbpAtNativeBU"
"User tries to buy CWS while in store offering CWS in the BU area","269980","User tries to buy CWS with existing plate","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:20:20 GMT 2025","passed","Thu Mar 27 19:24:50 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToBuyCWSWithExistingPlate"
"User tries to delete Credit Card from wallet","72631","User tries to delete Credit Card from wallet","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:11:17 GMT 2025","passed","Thu Mar 27 19:12:29 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDeleteCreditCardFromWallet"
"User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","255941","User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:08:24 GMT 2025","broken","Thu Mar 27 19:12:40 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userHasReachedDailyCwsLimitOnCurrentPlanAndIsOfferedToPurchaseOfSingleWashWithNoUpsellOrDownSellOption"
"Existing user tries to Sign-In via mobile phone number using OTP code on first/clean app run","101885","Existing user tries to Sign-In via mobile phone number","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:53:13 GMT 2025","passed","Thu Mar 27 18:54:55 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","existingUserTriesToSignInViaMobilePhoneNumber"
"CWS flow when at a store with no car wash at foreign BU","151225","User tries to purchase CWS at store with Mobile Payments and Car Wash subscriptions and no CWS features in foreign BU","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:22:19 GMT 2025","passed","Thu Mar 27 18:24:50 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToPurchaseCwsAtStoreWithNoCwsFeaturesAtForeignBU"
"User tries to search for stations using different criteria. The search history is saved.","573959","User tries to search for stations using different criteria","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:57:03 GMT 2025","passed","Thu Mar 27 19:06:37 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingDifferentCriteria"
"User tries to delete a card linked to CWS","135793","User tries to delete a card linked to CWS","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:40:46 GMT 2025","passed","Thu Mar 27 19:43:01 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDeleteCWSLinkedCard"
"Master card member user is able to see master card section in account tab","167570","User is able to see master card section in account tab","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:31:13 GMT 2025","passed","Thu Mar 27 19:34:01 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userGetsMasterCardOption"
"User tries to access CWS flow at PbP pilot area when not at store - foreign BU","172995","User tries to access CWS flow at PbP pilot area when not at store - foreign BU","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:36:05 GMT 2025","passed","Thu Mar 27 18:38:58 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowInPbpAtForeignBU"
"EXTRA Tier 2 manual fuel purchase flow -NO","577004","EXTRA Tier 2 Manual fuel purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:34:04 GMT 2025","passed","Thu Mar 27 19:43:41 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","manualFuelPurchaseFlowTier2NO"
"User tries to delete profile with confirmation","153152","User tries to delete profile with confirmation","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:19:48 GMT 2025","broken","Thu Mar 27 19:22:21 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDeleteProfileWithConfirmation"
"EXTRA Tier 3 Single fuel purchase flow -SE","353007","EXTRA Tier 3 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:42:44 GMT 2025","broken","Thu Mar 27 18:48:37 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","singleFuelPurchaseFlowTier3SE"
"EXTRA Tier 2 CWS plan consumption with CURRENT flow - NO","319598","EXTRA Tier 2 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:58:25 GMT 2025","failed","Thu Mar 27 19:03:44 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSConsumptionFlowTier2NO"
"Forecourt terms acceptances upon first time Wallet use","281943","Forecourt terms acceptances upon first time Wallet use","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:55:39 GMT 2025","broken","Thu Mar 27 20:00:21 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","forecourtTermsForFirstTimeWalletUser"
"EXTRA Tier 2. Single wash purchase flow - SE","458778","EXTRA Tier 2. Single wash purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 18:29:33 GMT 2025","failed","Thu Mar 27 18:37:12 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","singleWashPurchaseFlowTier2SE"
"User tries to cancel single wash consumption","212882","User tries to cancel single wash consumption","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:24:36 GMT 2025","passed","Thu Mar 27 19:28:08 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToCancelSingleWashConsumption"
"User tries to delete 3DS Credit Card from wallet","71633","User tries to delete 3DS Credit Card from wallet","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 19:14:38 GMT 2025","broken","Thu Mar 27 19:15:50 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDelete3DSCreditCardFromWallet"
