"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"User tries to cancel CWS Consumption","222571","User tries to cancel CWS Consumption","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:26:31 GMT 2025","passed","Thu Mar 27 14:30:14 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSConsumption"
"User tries to cancel CWS up-sell consumption","243764","User tries to cancel CWS up-sell consumption","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:30:40 GMT 2025","passed","Thu Mar 27 14:34:44 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSUpSellConsumption"
"Background task that logs the user into the GMAP application","103397","BACKGROUND: Log in as existing user | [Account]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:39:32 GMT 2025","passed","Thu Mar 27 14:41:15 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 2 CWS plan consumption with CURRENT flow - NO","461769","EXTRA Tier 2 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:13:28 GMT 2025","passed","Thu Mar 27 14:21:10 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSConsumptionFlowTier2NO"
"User tries to see terms consent acceptances CTA for OUTDATED terms","240751","User tries to see terms consent acceptances CTA for OUTDATED terms","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:25:08 GMT 2025","passed","Thu Mar 27 15:29:09 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToSeeTermsConditionAcceptanceModal"
"User has an active CWS in running status and tries to cancel it","225105","User has an active CWS in running status and tries to cancel it","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:11:30 GMT 2025","failed","Thu Mar 27 15:15:15 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSSubscription"
"User tries to access CWS flow at PbP pilot area when not at store - foreign BU","187912","User tries to access CWS flow at PbP pilot area when not at store - foreign BU","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:56:54 GMT 2025","broken","Thu Mar 27 14:00:01 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowInPbpAtForeignBU"
"User tries to refuel using single fuel using automatic renewal Gift Card with native currency","579094","User tries to refuel using single fuel using automatic renewal Gift Card with native currency","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:11:54 GMT 2025","passed","Thu Mar 27 15:21:33 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingSingleFuelWithGiftCardNativeCurrency"
"User tries to use single wash station offer once user is not at the station","223744","User tries to use single wash station offer once user is not at the station","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:08:20 GMT 2025","passed","Thu Mar 27 15:12:04 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToUseSingleWashStationOffer"
"User tries to refuel using frictionless flow with purchase limit greater than the default BU setting","377562","User tries to refuel using frictionless flow with purchase limit greater than the default BU setting","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:02:42 GMT 2025","passed","Thu Mar 27 14:09:00 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingFrictionlessFlowWithGreaterPurchaseLimit"
"User tries to buy CWS when not in store offering CWS in the BU area","351091","User tries to buy CWS when not in store offering CWS","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:57:38 GMT 2025","failed","Thu Mar 27 15:03:29 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToBuyCWSWhenNotInStoreOfferingCWS"
"Pbp management - user tries to edit an existing plate","102584","User tries to edit an existing plate","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:13:58 GMT 2025","passed","Thu Mar 27 14:15:41 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToEditAnExistingPlateInPBP"
"Validates that users cannot add an invalid partner code and receive the correct error message.","178955","Validate error for invalid partner code","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:55:43 GMT 2025","passed","Thu Mar 27 14:58:42 GMT 2025","testcases.PartnerAgreementTests","GMAP Tests | Partner Agreement","testcases.PartnerAgreementTests","validateInvalidPartnerCode"
"User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","333114","User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:00:27 GMT 2025","passed","Thu Mar 27 14:06:00 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","cwsRunningStatusWhenAtNativeStoreWithMobilePaymentsCarWashAndCWSAvailable"
"User tries to single fuel using 3Ds credit card, when not enrolled To PBP and no payment method is added","515613","User tries to single fuel using 3Ds credit card, when not enrolled To PBP and no payment method is added","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:15:48 GMT 2025","passed","Thu Mar 27 15:24:24 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fuelling ","testcases.SingleFuellingTests","userTriesToSingleFuelWith3DSCreditCard"
"EXTRA Tier 2 Frictionless fuel purchase flow - SE","482364","EXTRA Tier 2 Frictionless fuel purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:57:25 GMT 2025","passed","Thu Mar 27 14:05:27 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","frictionlessFuelPurchaseFlowTier2SE"
"User tries to purchase mini Gift Card with generate a link flow","185853","User tries to purchase mini Gift Card","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:09:38 GMT 2025","passed","Thu Mar 27 15:12:44 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToPurchaseMiniGiftCard"
"User tries to search for stations using different criteria. The search history is saved.","622830","User tries to search for stations using different criteria","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:37:11 GMT 2025","passed","Thu Mar 27 14:47:34 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingDifferentCriteria"
"User tries to add invalid Credit Card to wallet","96394","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:50:11 GMT 2025","passed","Thu Mar 27 14:51:47 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"User tries to single fuel using credit card with default fueling preferences, when not enrolled To PBP","412034","User tries to single fuel using credit card with default fueling preferences, when not enrolled To PBP","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:25:03 GMT 2025","passed","Thu Mar 27 15:31:55 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fuelling ","testcases.SingleFuellingTests","userTriesToSingleFuelWithDefaultFuelPreferences"
"User tries to add new Credit Card to wallet","123885","User tries to add new Credit Card to wallet","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:47:42 GMT 2025","passed","Thu Mar 27 14:49:46 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddNewCreditCardToWallet"
"Validates that users can successfully replace an existing partner agreement code with a new one.","249999","Successfully replace an active partner agreement code","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:07:41 GMT 2025","passed","Thu Mar 27 15:11:51 GMT 2025","testcases.PartnerAgreementTests","GMAP Tests | Partner Agreement","testcases.PartnerAgreementTests","replacingPartnerAgreementCode"
"EXTRA Tier 1 CWS plan consumption with CURRENT flow - SE","401263","EXTRA Tier 1 CWS plan consumption with current flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:04:46 GMT 2025","passed","Thu Mar 27 14:11:27 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","CWSConsumptionFlowTier1SE"
"User tries to top up gift card successfully","339758","User tries to top up gift card successfully","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:42:42 GMT 2025","passed","Thu Mar 27 15:48:21 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Fuelling","testcases.GiftCardFuellingTests","userTriesToTopUpGiftCardSuccessfully"
"Background task that logs the user into the GMAP application","108681","BACKGROUND: Log in as existing user | [Car Wash Subscription]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:38:06 GMT 2025","passed","Thu Mar 27 13:39:55 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 1 CWS purchase flow - user located at store with CWS - SE","405428","EXTRA Tier 1 CWS purchase flow - user located at store with CWS - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:56:48 GMT 2025","passed","Thu Mar 27 14:03:33 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier1SE"
"User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","422006","User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:58:45 GMT 2025","passed","Thu Mar 27 15:05:47 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userHasReachedDailyCwsLimitOnCurrentPlanAndIsOfferedToPurchaseOfSingleWashWithNoUpsellOrDownSellOption"
"User tries to verify gift card details","111812","User tries to verify gift card details","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:58:34 GMT 2025","passed","Thu Mar 27 15:00:26 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","userTriesToVerifyGiftCardDetails"
"EXTRA Tier 2 Changing 'Everyday savings' discount from Tier3 to Tier3 - SE","545649","EXTRA Tier 2 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:36:07 GMT 2025","passed","Thu Mar 27 14:45:13 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","changingEveryDaySavingsDiscountFromTier2ToTier3SE"
"Forecourt terms for Fuelling when user is not enrolled to PBP","598313","Forecourt terms for Fuelling when user not enrolled to pbp","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:18:00 GMT 2025","passed","Thu Mar 27 14:27:58 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","foreCourtTermsForFuelingUserNotEnrolledToPBP"
"Background task that logs the user into the GMAP application","101018","BACKGROUND: Log in as existing user | [Other Features]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:28:34 GMT 2025","passed","Thu Mar 27 14:30:15 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","logInAsExistingUserUsingPhoneNumber"
"EXTRA Tier 2 CWS purchase flow - user located at store with CWS - NO","454822","EXTRA Tier 2 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:38:44 GMT 2025","passed","Thu Mar 27 13:46:19 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier2NO"
"User tries to refuel using single fuel using Gift Card with native currency - not enough balance","319327","User tries to refuel using single fuel using Gift Card with native currency - not enough balance","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:30:47 GMT 2025","passed","Thu Mar 27 15:36:06 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingSingleFuelWithNotEnoughBalanceGiftCardNativeCurrency"
"EXTRA Tier 2 CWS purchase flow - user not located at any store with CWS - NO","435160","EXTRA Tier 2 CWS purchase flow - user not located at any store with CWS - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:47:10 GMT 2025","passed","Thu Mar 27 13:54:25 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSPurchaseFlowUserNotLocatedAtAnyStoreTier2NO"
"EXTRA Tier 2 Changing 'Everyday savings' discount from Tier1 to Tier2 - NO","516055","EXTRA Tier 2 Changing 'Everyday savings' discount from Tier2 to Tier3 - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:31:48 GMT 2025","passed","Thu Mar 27 14:40:24 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","changingEveryDaySavingsDiscountFromTier2ToTier3NO"
"Forecourt terms for Car Wash after user buys CWS plan","568854","Forecourt terms for Car Wash after user buys CWS plan","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:13:19 GMT 2025","passed","Thu Mar 27 15:22:48 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","forecourtTermsAfterCWSPlanBuy"
"CWS flow when at a store with no car wash at native BU","205453","User tries to purchase CWS at store with Mobile Payments and Car Wash subscriptions and no CWS features in native BU","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:45:41 GMT 2025","passed","Thu Mar 27 13:49:07 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToPurchaseCwsAtStoreWithMobilePaymentsCarWashAndNoCwsFeatures"
"Background task that logs the user into the GMAP application","107547","BACKGROUND: Log in as existing user | [Pay By Plate]","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:40:40 GMT 2025","passed","Thu Mar 27 13:42:27 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","logInAsExistingUserUsingPhoneNumber"
"User tries to refuel using single fuel using Gift Card with foreign currency - not enough balance","312438","User tries to refuel using single fuel using Gift Card with foreign currency - not enough balance","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:36:21 GMT 2025","passed","Thu Mar 27 15:41:33 GMT 2025","testcases.GiftCardFuellingTests","GMAP Tests | Fuelling","testcases.GiftCardFuellingTests","userTriesToRefuelUsingSingleFuelWithNotEnoughBalanceGiftCardForeignCurrency"
"EXTRA Tier 2 Frictionless fuel purchase flow - NO","502022","EXTRA Tier 2 Frictionless fuel purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:55:22 GMT 2025","passed","Thu Mar 27 14:03:44 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","frictionlessFuelPurchaseFlowTier2NO"
"EXTRA Tier 1 CWS purchase flow - user not located at any store with CWS - SE","409272","EXTRA Tier 1 CWS purchase flow - user not located at any store with CWS - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:12:23 GMT 2025","passed","Thu Mar 27 14:19:12 GMT 2025","testcases.ExtraTier1SETests","GMAP Tests | Extra Tier 1 SE","testcases.ExtraTier1SETests","CWSPurchaseFlowUserNotLocatedAtAnyStoreTier1SE"
"New user tries to Sign-Up via mobile phone number through sign up button on home page","388338","New user tries to Sign-Up via mobile phone number on home page","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:42:48 GMT 2025","passed","Thu Mar 27 14:49:16 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","newUserSignUpViaMobilePhoneNumberOnHomePage"
"EXTRA Tier 2 CWS purchase flow - user not located at any store with CWS - SE","517911","EXTRA Tier 2 CWS purchase flow - user not located at any store with CWS - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:47:49 GMT 2025","passed","Thu Mar 27 13:56:27 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","CWSPurchaseFlowUserNotLocatedAtAnyStoreTier2SE"
"EXTRA Tier 3 CWS purchase flow - user located at store with CWS - NO","425901"," Extra Tier 3 CWS purchase flow - user located at store with CWS - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:14:57 GMT 2025","passed","Thu Mar 27 14:22:03 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","CWSPurchaseFlowUserLocatedAtStoreWithCWSTier3NO"
"User tries to delete 3DS Credit Card from wallet","179933","User tries to delete 3DS Credit Card from wallet","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:03:29 GMT 2025","passed","Thu Mar 27 15:06:29 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDelete3DSCreditCardFromWallet"
"EXTRA Tier 3 Single fuel purchase flow -SE","521853","EXTRA Tier 3 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:14:34 GMT 2025","broken","Thu Mar 27 14:23:16 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","singleFuelPurchaseFlowTier3SE"
"EXTRA Tier 1 Frictionless fuel purchase flow - NO","380663","EXTRA Tier 1 Frictionless fuel purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:25:48 GMT 2025","passed","Thu Mar 27 14:32:09 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","frictionlessFuelPurchaseFlowTier1NO"
"EXTRA Tier 1. Single wash purchase flow- NO","383366","EXTRA Tier 1 Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 13:55:17 GMT 2025","passed","Thu Mar 27 14:01:41 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleWashPurchaseFlowTier1NO"
"User has reached daily CWS limit on current plan and is offered to purchase of single wash","819642","User has reached daily CWS limit on current plan and is offered to purchase of single wash upsell option","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:43:49 GMT 2025","passed","Thu Mar 27 14:57:29 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userHasReachedDailyCWSLimitOnCurrentPlanAndIsOfferedToPurchaseOfSingleWashWithUpsellOption"
"Make sure keyboard closes when inputting recipient phone number in the Gift Card feature.","154738","User verify is done button hides keyboard while typing recipient number","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 15:13:12 GMT 2025","passed","Thu Mar 27 15:15:46 GMT 2025","testcases.GiftCardTests","GMAP Tests | Gift Card","testcases.GiftCardTests","verifyDoneButtonClosesKeyboardForRecipientPhoneNumber"
"User tries to search for stations using different criteria. The search history is saved.","187510","User tries to use filtered Search","GMAP EU Mobile Test Automation - [IOS PARALLEL XML SUITE]","Thu Mar 27 14:48:00 GMT 2025","passed","Thu Mar 27 14:51:07 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToFilterStations"
