"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Forecourt terms acceptances upon first time Wallet use","0","Forecourt terms acceptances upon first time Wallet use","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:24:38 GMT 2025","broken","Thu Mar 27 19:24:38 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","forecourtTermsForFirstTimeWalletUser"
"Background task that logs the user into the GMAP application","0","BACKGROUND: Log in as existing user | [Account]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:11:52 GMT 2025","broken","Thu Mar 27 18:11:52 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","logInAsExistingUserUsingPhoneNumber"
"User tries to Get Directions to a Circle K Location","0","Get Directions to a Circle K Location","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:34:40 GMT 2025","broken","Thu Mar 27 18:34:40 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","verifyGetDirectionToACircleKLocation"
"[GMAP] Test to verify the display of new fuel types in Store Details, validate correctness and persistence","1","Verify New Fuel Types Display in Store Details","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:41:37 GMT 2025","broken","Thu Mar 27 18:41:37 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","verifyNewFuelTypesDisplayInStoreDetails"
"User tries to add invalid Credit Card to wallet","1","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:55:21 GMT 2025","broken","Thu Mar 27 18:55:21 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"Existing user tries to Sign-In via mobile phone number using OTP code on first/clean app run","0","Existing user tries to Sign-In via mobile phone number","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:59:54 GMT 2025","broken","Thu Mar 27 17:59:54 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","existingUserTriesToSignInViaMobilePhoneNumber"
"EXTRA Tier 3 Single fuel purchase flow -NO","2","EXTRA Tier 3 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:34:36 GMT 2025","broken","Thu Mar 27 17:34:36 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","singleFuelPurchaseFlowTier3NO"
"EXTRA Tier 2 Single fuel purchase flow -SE","0","EXTRA Tier 2 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:31:59 GMT 2025","broken","Thu Mar 27 17:31:59 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","singleFuelPurchaseFlowTier2SE"
"User tries to cancel single wash consumption","0","User tries to cancel single wash consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:50:28 GMT 2025","broken","Thu Mar 27 18:50:28 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToCancelSingleWashConsumption"
"User tries to add new Credit Card to wallet","0","User tries to add new Credit Card to wallet","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:40:54 GMT 2025","broken","Thu Mar 27 18:40:54 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddNewCreditCardToWallet"
"User tries to set new Credit Card as default","0","User tries to set new Credit Card as default","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:08:53 GMT 2025","broken","Thu Mar 27 19:08:53 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToSetNewCreditCardAsDefault"
"CWS flow when at a store with no car wash at foreign BU","0","User tries to purchase CWS at store with Mobile Payments and Car Wash subscriptions and no CWS features in foreign BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:25:53 GMT 2025","broken","Thu Mar 27 17:25:53 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToPurchaseCwsAtStoreWithNoCwsFeaturesAtForeignBU"
"EXTRA Tier 2 Changing 'Everyday savings' discount from Tier3 to Tier3 - SE","1","EXTRA Tier 2 Changing 'Everyday savings' discount from Tier1 to Tier2 - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:45:01 GMT 2025","broken","Thu Mar 27 17:45:01 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","changingEveryDaySavingsDiscountFromTier2ToTier3SE"
"Background task that logs the user into the GMAP application","1","BACKGROUND: Log in as existing user | [Pay By Plate]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:20:38 GMT 2025","broken","Thu Mar 27 17:20:38 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","logInAsExistingUserUsingPhoneNumber"
"User tries to purchase CWS at store without Mobile Payments Car Wash and CWS features","1","User tries to purchase CWS at store without Mobile Payments Car Wash and CWS features","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:43:52 GMT 2025","broken","Thu Mar 27 18:43:52 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","userTriesToPurchaseCwsAtStoreWithoutMobilePaymentsCarWashAndCwsFeatures"
"User tries to search for stations using different criteria. The search history is saved.","0","User tries to search for stations using different criteria","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:06:20 GMT 2025","broken","Thu Mar 27 18:06:20 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingDifferentCriteria"
"EXTRA Tier 2. Single wash purchase flow - SE","2","EXTRA Tier 2. Single wash purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:18:44 GMT 2025","broken","Thu Mar 27 17:18:44 GMT 2025","testcases.ExtraTier2SETests","GMAP Tests | Extra Tier 2 SE","testcases.ExtraTier2SETests","singleWashPurchaseFlowTier2SE"
"Licence Plate is unassigned when cws flow is not completed","0","Licence Plate is unassigned when cws flow is not completed","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:25:32 GMT 2025","broken","Thu Mar 27 19:25:32 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","licencePlateIsUnassignedWhenCWSFlowIsNotCompleted"
"EXTRA Tier 1. Single wash purchase flow- NO","1","EXTRA Tier 1 Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:33:01 GMT 2025","broken","Thu Mar 27 17:33:01 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleWashPurchaseFlowTier1NO"
"User tries to add invalid Credit Card to wallet","0","User tries to add invalid Credit Card to wallet - DESC","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:47:55 GMT 2025","broken","Thu Mar 27 18:47:55 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddInvalidCreditCardToWallet"
"User tries to delete 3DS Credit Card from wallet","0","User tries to delete 3DS Credit Card from wallet","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:29:52 GMT 2025","broken","Thu Mar 27 19:29:52 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDelete3DSCreditCardFromWallet"
"Master card member user is able to see master card section in account tab","1","User is able to see master card section in account tab","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 20:18:47 GMT 2025","broken","Thu Mar 27 20:18:47 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userGetsMasterCardOption"
"[GMAP] Test to verify the presentation of services in Store Details, ensuring correctness and persistence","0","Verify Presentation of Services in Store Details","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:48:18 GMT 2025","broken","Thu Mar 27 18:48:18 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","verifyPresentationOfServicesInStoreDetails"
"User tries to delete Credit Card from wallet","1","User tries to delete Credit Card from wallet","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:15:55 GMT 2025","broken","Thu Mar 27 19:15:55 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToDeleteCreditCardFromWallet"
"User tries to refuel using One-Touch flow","0","User tries to refuel using One-Touch flow","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:50:30 GMT 2025","broken","Thu Mar 27 17:50:30 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelWithOneTouchFlow"
"User tries to use CWS consumption when np up-sell/down-sell options are available","1","User tries to use CWS consumption without up-sell/down-sell option","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:44:20 GMT 2025","broken","Thu Mar 27 18:44:20 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToUseCWSConsumptionWithoutUpSellDownSell"
"User tries to add new 3DS Credit Card to wallet","0","User tries to add new 3DS Credit Card to wallet","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:22:56 GMT 2025","broken","Thu Mar 27 19:22:56 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToAddNew3DSCreditCardToWallet"
"User tries to refuel using frictionless flow","1","User tries to refuel using frictionless flow","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:35:41 GMT 2025","broken","Thu Mar 27 17:35:41 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingFrictionlessFlow"
"New NPS screen behavior - Score of 8","0","New NPS screen behavior - Score of 6 or less","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:02:30 GMT 2025","broken","Thu Mar 27 19:02:30 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","userTriesToSingleFuelAndRatExperience8"
"User tries to buy CWS while in store offering CWS in the BU area","0","User tries to buy CWS while in store offering CWS","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:20:04 GMT 2025","broken","Thu Mar 27 18:20:04 GMT 2025","testcases.SubscriptionsPurchasingTests","GMAP Tests | Subscriptions Purchasing","testcases.SubscriptionsPurchasingTests","userTriesToBuyCWSWhileInStoreOfferingCWS"
"EXTRA Tier 3 Single fuel purchase flow -SE","1","EXTRA Tier 3 Single fuel purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:32:32 GMT 2025","broken","Thu Mar 27 17:32:32 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","singleFuelPurchaseFlowTier3SE"
"User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","0","User tries to do cws in Running Status when at Native Store with Mobile Payments Carwash and CWS Available","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:59:53 GMT 2025","broken","Thu Mar 27 17:59:53 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","cwsRunningStatusWhenAtNativeStoreWithMobilePaymentsCarWashAndCWSAvailable"
"User tries to single fuel using credit card with non-default fueling preferences, when not enrolled To PBP","1","User tries to single fuel using credit card with non-default fueling preferences, when not enrolled To PBP","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:55:34 GMT 2025","broken","Thu Mar 27 18:55:34 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","userTriesToSingleFuelWithNonDefaultFuelPreferences"
"User tries to cancel CWS up-sell consumption","0","User tries to cancel CWS up-sell consumption","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:30:28 GMT 2025","broken","Thu Mar 27 18:30:28 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSUpSellConsumption"
"User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","1","User has reached daily CWS limit on current plan and is offered to purchase of single wash with no up-sell/down-sell option","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:51:06 GMT 2025","broken","Thu Mar 27 18:51:06 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userHasReachedDailyCwsLimitOnCurrentPlanAndIsOfferedToPurchaseOfSingleWashWithNoUpsellOrDownSellOption"
"EXTRA Tier 2 CWS plan consumption with CURRENT flow - NO","0","EXTRA Tier 2 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:45:52 GMT 2025","broken","Thu Mar 27 17:45:52 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","CWSConsumptionFlowTier2NO"
"User tries to change profile data with save","0","User tries to change profile data with save","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:33:53 GMT 2025","broken","Thu Mar 27 18:33:53 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeProfileDataWithSave"
"User has an active CWS in running status and tries to cancel it","1","User has an active CWS in running status and tries to cancel it","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:04:53 GMT 2025","broken","Thu Mar 27 19:04:53 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToCancelCWSSubscription"
"Forecourt terms for Car Wash after user buys CWS plan","0","Forecourt terms for Car Wash after user buys CWS plan","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:10:46 GMT 2025","broken","Thu Mar 27 19:10:46 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","forecourtTermsAfterCWSPlanBuy"
"User tries to search for stations using exact address or city and state","1","User tries to search for stations","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:59:44 GMT 2025","broken","Thu Mar 27 17:59:44 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingExactAddressOrCityAndState"
"New user tries to Sign-Up via mobile phone number using OTP code on first/clean app run","0","New user tries to Sign-Up via mobile phone number","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:53:13 GMT 2025","broken","Thu Mar 27 17:53:13 GMT 2025","testcases.OnboardingTests","GMAP Tests | OTP Onboarding","testcases.OnboardingTests","newUserTriesToSignUpViaMobilePhoneNumber"
"User tries to change account password via Profile settings","0","User tries to change account password","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 19:57:31 GMT 2025","broken","Thu Mar 27 19:57:31 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userTriesToChangeAccountPassword"
"EXTRA Tier 3 CWS plan consumption with CURRENT flow - NO","1","EXTRA Tier 3 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:03:30 GMT 2025","broken","Thu Mar 27 18:03:30 GMT 2025","testcases.ExtraTier3NOTests","GMAP Tests | Extra Tier 3 NO","testcases.ExtraTier3NOTests","CWSConsumptionFlowTier3NO"
"User tries to access CWS flow at PbP pilot area when not at store - foreign BU","0","User tries to access CWS flow at PbP pilot area when not at store - foreign BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:53:07 GMT 2025","broken","Thu Mar 27 17:53:07 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToAccessCWSFlowInPbpAtForeignBU"
"EXTRA Tier 1 CWS plan consumption with CURRENT flow - NO","1","EXTRA Tier 1 CWS plan consumption with current flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:00:21 GMT 2025","broken","Thu Mar 27 18:00:21 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","CWSConsumptionFlowTier1NO"
"Background task that logs the user into the GMAP application","1","BACKGROUND: Log in as existing user | [Other Features]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:46:12 GMT 2025","broken","Thu Mar 27 17:46:12 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","logInAsExistingUserUsingPhoneNumber"
"User tries to refuel using One-Touch flow with purchase limit greater than the default BU setting","0","User tries to refuel using One-Touch flow with purchase limit greater than the default BU setting","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:13:04 GMT 2025","broken","Thu Mar 27 18:13:04 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingOneTouchFlowWithGreaterPurchaseLimit"
"EXTRA Tier 1 Single fuel purchase flow -NO","2","EXTRA Tier 1 Single fuel purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:19:14 GMT 2025","broken","Thu Mar 27 17:19:14 GMT 2025","testcases.ExtraTier1NOTests","GMAP Tests | Extra Tier 1 NO","testcases.ExtraTier1NOTests","singleFuelPurchaseFlowTier1NO"
"Validate that the user sees the NPS screen and test the behaviour for score 6 or less after a car wash transaction","0","[Car Wash] New NPS screen behavior - Score of 6 or less","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:30:35 GMT 2025","broken","Thu Mar 27 18:30:35 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","newNpsScreenBehaviourForScore6OrLess"
"Background task that logs the user into the GMAP application","1","BACKGROUND: Log in as existing user | [Car Wash Subscription]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:19:06 GMT 2025","broken","Thu Mar 27 17:19:06 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","logInAsExistingUserUsingPhoneNumber"
"CWS flow when at a store with no car wash at native BU","0","User tries to purchase CWS at store with Mobile Payments and Car Wash subscriptions and no CWS features in native BU","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:39:35 GMT 2025","broken","Thu Mar 27 17:39:35 GMT 2025","testcases.CarWashSubscriptionTests","GMAP Tests | Car Wash Subscription","testcases.CarWashSubscriptionTests","userTriesToPurchaseCwsAtStoreWithMobilePaymentsCarWashAndNoCwsFeatures"
"Background task that logs the user into the GMAP application","1","BACKGROUND: Log in as existing user | [Car Wash]","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:16:56 GMT 2025","broken","Thu Mar 27 18:16:56 GMT 2025","testcases.CarWashTests","GMAP Tests | Car Wash","testcases.CarWashTests","logInAsExistingUserUsingPhoneNumber"
"Non master card member user is not able to see master card section in account tab","1","User is not able to see master card section in account tab","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:20:03 GMT 2025","broken","Thu Mar 27 18:20:03 GMT 2025","testcases.AccountTests","GMAP Tests | Account","testcases.AccountTests","userNotGetMasterCardOption"
"EXTRA Tier 2. Single wash purchase flow- NO","0","EXTRA Tier 2. Single wash purchase flow - NO","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:32:34 GMT 2025","broken","Thu Mar 27 17:32:34 GMT 2025","testcases.ExtraTier2NOTests","GMAP Tests | Extra Tier 2 NO","testcases.ExtraTier2NOTests","singleWashPurchaseFlowTier2NO"
"User tries to search for stations using exact address or city and state","1","User tries to search for stations","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:52:58 GMT 2025","broken","Thu Mar 27 17:52:58 GMT 2025","testcases.SLTests","GMAP Tests | Store Locator","testcases.SLTests","userTriesToSearchForStationsUsingExactAddressOrCityAndState"
"User tries to refuel using frictionless flow with purchase limit greater than the default BU setting","1","User tries to refuel using frictionless flow with purchase limit greater than the default BU setting","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:43:02 GMT 2025","broken","Thu Mar 27 17:43:02 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToRefuelUsingFrictionlessFlowWithGreaterPurchaseLimit"
"User tries to single fuel using 3Ds credit card, when not enrolled To PBP and no payment method is added","0","User tries to single fuel using 3Ds credit card, when not enrolled To PBP and no payment method is added","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:42:02 GMT 2025","broken","Thu Mar 27 18:42:02 GMT 2025","testcases.SingleFuellingTests","GMAP Tests | Single Fueling","testcases.SingleFuellingTests","userTriesToSingleFuelWith3DSCreditCard"
"Pbp management - user tries to edit an existing plate","0","User tries to edit an existing plate","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 18:35:09 GMT 2025","broken","Thu Mar 27 18:35:09 GMT 2025","testcases.PayByPlateTests","GMAP Tests | Pay By Plate","testcases.PayByPlateTests","userTriesToEditAnExistingPlateInPBP"
"EXTRA Tier 3. Single wash purchase flow - SE","1","EXTRA Tier 3. Single wash purchase flow - SE","GMAP EU Mobile Test Automation - [ANDROID PARALLEL XML SUITE]","Thu Mar 27 17:18:53 GMT 2025","broken","Thu Mar 27 17:18:53 GMT 2025","testcases.ExtraTier3SETests","GMAP Tests | Extra Tier 3 SE","testcases.ExtraTier3SETests","singleWashPurchaseFlowTier3SE"
