"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"New user tries to sign-up via phone number","117933","New user tries to sign-up via phone number","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:36:58 GMT 2025","broken","Wed Mar 26 23:38:56 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaPhoneNumber"
"New user tries to chooses fuel preferences","223899","New user tries to chooses fuel preferences","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:28:02 GMT 2025","passed","Wed Mar 26 23:31:46 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","newUserTriesToChoosesFuelPreferences"
"Onboarding Rewards for New IC Member","189179","Onboarding Rewards for New IC Member","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:22:31 GMT 2025","broken","Wed Mar 26 23:25:40 GMT 2025","testcases.OnboardingRewardsTest","GMAP NA Tests | Onboarding Rewards","testcases.OnboardingRewardsTest","userVerifyOnboardingRewardsForNewICMember"
"User can see an appropriate message if there is no Circle K station in searched area on list","23941","User can see an appropriate message if there is no Circle K station in searched area on list","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:30:56 GMT 2025","passed","Wed Mar 26 23:31:20 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeAnAppropriateMessageIfThereIsNoCircleKStationInSearchedAreaOnList"
"Fuel Prices Line verification in Home Page Header for Logged in user","221292","Fuel Prices Line verification in Home Page Header for Logged In user","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:18:03 GMT 2025","passed","Wed Mar 26 23:21:44 GMT 2025","testcases.HomeTests","GMAP NA Tests | Home","testcases.HomeTests","fuelPriceVerificationForLoggedInUser"
"User tries to change home store using current location","70553","Change Home Store from the home page - Using Current Location","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:32:09 GMT 2025","passed","Wed Mar 26 23:33:20 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userTriesToChangeStoreUsingCurrentLocation"
"Background task that logs the user into the GMAP NA application","37806","BACKGROUND: Log in as guest user | [Other Features]","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:26:10 GMT 2025","passed","Wed Mar 26 23:26:48 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","logInAsGuestUser"
"User can see an appropriate message if there is no Circle K station in searched area on map","22164","User can see an appropriate message if there is no Circle K station in searched area on map","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:31:34 GMT 2025","passed","Wed Mar 26 23:31:56 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeAnAppropriateMessageIfThereIsNoCircleKStationInSearchedAreaOnMap"
"User tries to change email on profile screen with valid inputs","54618","User tries to change email on profile screen with valid inputs","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:19:53 GMT 2025","broken","Wed Mar 26 23:20:47 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangeEmailOnProfileScreenWithValidInputs"
"New user tries to sign-up via email address","119325","New user tries to sign-up via email address","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:33:46 GMT 2025","broken","Wed Mar 26 23:35:45 GMT 2025","testcases.SignUpTests","GMAP NA Tests | Sign Up","testcases.SignUpTests","newUserTriesToSignUpViaEmailAddress"
"User tries to sign up by clicking on Easy Pay - Alternate Sign up flow","43805","User tries to sign up by clicking on Easy Pay - Alternate Sign up flow","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:09:07 GMT 2025","broken","Wed Mar 26 23:09:51 GMT 2025","testcases.EasyPayTests","GMAP NA Tests | Easy Pay","testcases.EasyPayTests","userTriesToSignUpByClickingOnEasyPay"
"User tries to change E-Mail on profile screen with invalid inputs","173920","User tries to change E-Mail on profile screen with invalid inputs","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:13:32 GMT 2025","passed","Wed Mar 26 23:16:26 GMT 2025","testcases.AccountTests","GMAP NA Tests | Account","testcases.AccountTests","userTriesToChangeEmailOnProfileScreenWithInvalidInputs"
"Fuel Prices Line verification in Home Page Header for Logged out user","243986","Fuel Prices Line verification in Home Page Header for Logged Out user","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:12:29 GMT 2025","passed","Wed Mar 26 23:16:33 GMT 2025","testcases.HomeTests","GMAP NA Tests | Home","testcases.HomeTests","fuelPriceVerificationForLoggedOutUser"
"User can see details of a particular station","80636","User can see details of a particular station","GMAP NA Mobile Test Automation - [IOS SMOKE XML SUITE]","Wed Mar 26 23:27:02 GMT 2025","passed","Wed Mar 26 23:28:23 GMT 2025","testcases.OtherFeaturesTests","GMAP NA Tests | Other Features","testcases.OtherFeaturesTests","userCanSeeDetailsOfAParticularStation"
